timestamp,bus_id,house_count,solar_mw,demand_mw,micro_price,battery_soc_pct,grid_frequency_hz
07:15:30,BUS-05,100,1.1703,2.8848,6.1832,71.417,49.9782
07:15:40,BUS-05,100,1.1389,2.8485,6.1693,71.404,49.9723
07:15:50,BUS-05,100,1.1433,2.8399,6.1487,71.392,49.972
07:16:00,BUS-05,100,1.1394,2.768,6.1551,71.38,49.9742
07:16:10,BUS-05,100,1.0982,2.7929,6.1492,71.368,49.9808
07:16:20,BUS-05,100,1.1509,2.8188,6.136,71.356,49.9825
07:16:30,BUS-05,100,1.1861,2.8325,6.1464,71.344,49.9861
07:16:40,BUS-05,100,1.1873,2.8068,6.1376,71.333,49.9939
07:16:50,BUS-05,100,1.1757,2.8493,6.1944,71.32,49.9931
07:17:00,BUS-05,100,1.2101,2.8476,6.1646,71.309,49.9934
07:17:10,BUS-05,100,1.1468,2.8374,6.1668,71.296,49.9901
07:17:20,BUS-05,100,1.2322,2.8402,6.1918,71.285,49.9916
07:17:30,BUS-05,100,1.127,2.9001,6.1957,71.272,49.9902
07:17:40,BUS-05,100,1.1671,2.8553,6.2189,71.26,49.9922
07:17:50,BUS-05,100,1.2123,2.9059,6.2163,71.248,49.9933
07:18:00,BUS-05,100,1.2609,2.943,6.1982,71.235,49.9927
07:18:10,BUS-05,100,1.2289,2.8794,6.214,71.223,49.9899
07:18:20,BUS-05,100,1.1958,2.8484,6.1847,71.212,49.9903
07:18:30,BUS-05,100,1.1538,2.8712,6.2056,71.199,49.9915
07:18:40,BUS-05,100,1.2459,2.8804,6.1849,71.187,49.9921
07:18:50,BUS-05,100,1.2165,2.973,6.257,71.175,49.9932
07:19:00,BUS-05,100,1.2386,2.8687,6.2307,71.163,49.9902
07:19:10,BUS-05,100,1.1992,2.885,6.2344,71.151,49.9936
07:19:20,BUS-05,100,1.2831,2.8663,6.2711,71.139,49.9942
07:19:30,BUS-05,100,1.2242,2.979,6.202,71.127,49.9898
07:19:40,BUS-05,100,1.2485,2.9176,6.2204,71.115,49.9926
07:19:50,BUS-05,100,1.2207,2.855,6.2453,71.103,49.9971
07:20:00,BUS-05,100,1.2477,2.914,6.2234,71.091,49.9944
07:20:10,BUS-05,100,1.2876,2.8549,6.2207,71.079,49.9917
07:20:20,BUS-05,100,1.2668,2.8235,6.1657,71.068,49.9959
07:20:30,BUS-05,100,1.2783,2.9977,6.1964,71.056,49.9896
07:20:40,BUS-05,100,1.2735,2.9872,6.2296,71.043,49.991
07:20:50,BUS-05,100,1.2986,2.9091,6.2516,71.032,49.9874
07:21:00,BUS-05,100,1.2362,2.8765,6.2661,71.02,49.9808
07:21:10,BUS-05,100,1.2312,2.8774,6.2432,71.008,49.9832
07:21:20,BUS-05,100,1.343,3.0487,6.2613,70.996,49.9846
07:21:30,BUS-05,100,1.2462,2.8828,6.2374,70.984,49.9836
07:21:40,BUS-05,100,1.2472,2.9061,6.2712,70.972,49.9798
07:21:50,BUS-05,100,1.2721,2.9871,6.2596,70.959,49.9781
07:22:00,BUS-05,100,1.2774,2.9436,6.2671,70.947,49.9722
07:22:10,BUS-05,100,1.3035,3.0188,6.2662,70.935,49.9742
07:22:20,BUS-05,100,1.3005,3.0694,6.2389,70.922,49.9691
07:22:30,BUS-05,100,1.3355,3.0169,6.2795,70.91,49.974
07:22:40,BUS-05,100,1.2432,2.9988,6.2243,70.897,49.971
07:22:50,BUS-05,100,1.2506,2.9784,6.2637,70.885,49.9725
07:23:00,BUS-05,100,1.3319,2.9154,6.2252,70.874,49.9778
07:23:10,BUS-05,100,1.3342,3.01,6.2889,70.861,49.9759
07:23:20,BUS-05,100,1.3506,3.0162,6.2659,70.849,49.9771
07:23:30,BUS-05,100,1.3426,3.0344,6.2634,70.837,49.978
07:23:40,BUS-05,100,1.3016,2.9822,6.2806,70.825,49.9761
07:23:50,BUS-05,100,1.3153,3.0282,6.2847,70.813,49.976
07:24:00,BUS-05,100,1.3673,3.0934,6.2942,70.8,49.9739
07:24:10,BUS-05,100,1.3205,3.0149,6.2686,70.788,49.9738
07:24:20,BUS-05,100,1.2326,2.974,6.3185,70.775,49.9746
07:24:30,BUS-05,100,1.3494,2.9981,6.2915,70.763,49.9746
07:24:40,BUS-05,100,1.3238,3.0066,6.2321,70.751,49.9742
07:24:50,BUS-05,100,1.3303,3.0559,6.3113,70.739,49.9646
07:25:00,BUS-05,100,1.3463,3.0491,6.2859,70.727,49.9677
07:25:10,BUS-05,100,1.324,3.0073,6.3508,70.714,49.9674
07:25:20,BUS-05,100,1.3251,3.1409,6.3176,70.701,49.9653
07:25:30,BUS-05,100,1.3199,3.0884,6.3555,70.689,49.9632
07:25:40,BUS-05,100,1.2889,3.1146,6.295,70.675,49.9572
07:25:50,BUS-05,100,1.3741,3.0816,6.2686,70.663,49.9593
07:26:00,BUS-05,100,1.3792,3.0858,6.2982,70.651,49.9612
07:26:10,BUS-05,100,1.3561,3.106,6.3184,70.638,49.958
07:26:20,BUS-05,100,1.3994,3.0263,6.2842,70.626,49.9633
07:26:30,BUS-05,100,1.4138,3.0983,6.3121,70.614,49.9559
07:26:40,BUS-05,100,1.3049,3.1673,6.297,70.601,49.9554
07:26:50,BUS-05,100,1.2736,3.0942,6.3179,70.588,49.9516
07:27:00,BUS-05,100,1.3879,3.1077,6.3538,70.575,49.957
07:27:10,BUS-05,100,1.4053,3.1375,6.3249,70.563,49.9552
07:27:20,BUS-05,100,1.4701,3.2551,6.3537,70.55,49.9601
07:27:30,BUS-05,100,1.365,3.1594,6.3291,70.537,49.9694
07:27:40,BUS-05,100,1.4728,3.1147,6.3376,70.525,49.9638
07:27:50,BUS-05,100,1.3604,3.0435,6.3255,70.513,49.9645
07:28:00,BUS-05,100,1.3586,3.1349,6.3145,70.5,49.9644
07:28:10,BUS-05,100,1.3359,3.1132,6.3142,70.487,49.9683
07:28:20,BUS-05,100,1.3787,3.1674,6.3793,70.474,49.9679
07:28:30,BUS-05,100,1.3203,3.1446,6.2822,70.461,49.9703
07:28:40,BUS-05,100,1.3849,3.1562,6.355,70.448,49.9661
07:28:50,BUS-05,100,1.488,3.1336,6.394,70.436,49.967
07:29:00,BUS-05,100,1.3818,3.2168,6.396,70.423,49.9627
07:29:10,BUS-05,100,1.4169,3.1499,6.3265,70.411,49.9644
07:29:20,BUS-05,100,1.3728,3.143,6.3549,70.398,49.9592
07:29:30,BUS-05,100,1.4842,3.2487,6.3676,70.385,49.9609
07:29:40,BUS-05,100,1.4764,3.193,6.3506,70.373,49.9644
07:29:50,BUS-05,100,1.4698,3.1545,6.3466,70.36,49.9765
07:30:00,BUS-05,100,1.4591,3.0799,6.3632,70.349,49.9772
07:30:10,BUS-05,100,1.4305,3.24,6.3273,70.336,49.9698
07:30:20,BUS-05,100,1.381,3.1832,6.3465,70.323,49.9718
07:30:30,BUS-05,100,1.3704,3.1728,6.3699,70.31,49.9709
07:30:40,BUS-05,100,1.494,3.2221,6.3557,70.297,49.9717
07:30:50,BUS-05,100,1.4548,3.2914,6.4041,70.284,49.9735
07:31:00,BUS-05,100,1.4857,3.2717,6.4065,70.271,49.9771
07:31:10,BUS-05,100,1.4187,3.1649,6.3885,70.258,49.9772
07:31:20,BUS-05,100,1.4613,3.2111,6.3778,70.246,49.9774
07:31:30,BUS-05,100,1.4872,3.1362,6.3606,70.234,49.981
07:31:40,BUS-05,100,1.4709,3.2424,6.3481,70.221,49.9796
07:31:50,BUS-05,100,1.4304,3.1644,6.3725,70.208,49.9863
07:32:00,BUS-05,100,1.411,3.2099,6.4106,70.196,49.9828
07:32:10,BUS-05,100,1.3381,3.1303,6.4046,70.183,49.9849
07:32:20,BUS-05,100,1.5078,3.2054,6.3448,70.17,49.9892
07:32:30,BUS-05,100,1.517,3.2306,6.394,70.158,49.9853
07:32:40,BUS-05,100,1.4592,3.2891,6.396,70.145,49.9784
07:32:50,BUS-05,100,1.4984,3.1823,6.4298,70.133,49.9731
07:33:00,BUS-05,100,1.4788,3.1707,6.399,70.12,49.9677
07:33:10,BUS-05,100,1.5295,3.3047,6.4138,70.108,49.973
07:33:20,BUS-05,100,1.4929,3.2641,6.4078,70.095,49.976
07:33:30,BUS-05,100,1.5,3.3167,6.4363,70.082,49.9802
07:33:40,BUS-05,100,1.4558,3.3001,6.3953,70.068,49.9779
07:33:50,BUS-05,100,1.4834,3.2563,6.3927,70.055,49.982
07:34:00,BUS-05,100,1.4887,3.4337,6.4679,70.041,49.9845
07:34:10,BUS-05,100,1.4852,3.1548,6.3591,70.029,49.9928
07:34:20,BUS-05,100,1.4587,3.3206,6.4448,70.016,49.9873
07:34:30,BUS-05,100,1.5116,3.1946,6.4077,70.004,49.9858
07:34:40,BUS-05,100,1.6642,3.3252,6.4417,69.992,49.9867
07:34:50,BUS-05,100,1.4758,3.292,6.4813,69.979,49.9851
07:35:00,BUS-05,100,1.5518,3.3078,6.5045,69.966,49.9841
07:35:10,BUS-05,100,1.5408,3.2206,6.4426,69.954,49.9866
07:35:20,BUS-05,100,1.4652,3.2507,6.449,69.941,49.9835
07:35:30,BUS-05,100,1.4712,3.2497,6.4747,69.928,49.9852
07:35:40,BUS-05,100,1.4908,3.2859,6.5156,69.915,49.9813
07:35:50,BUS-05,100,1.5225,3.342,6.5152,69.902,49.9847
07:36:00,BUS-05,100,1.4628,3.3798,6.4554,69.888,49.9823
07:36:10,BUS-05,100,1.4752,3.3081,6.4333,69.875,49.9811
07:36:20,BUS-05,100,1.5361,3.346,6.4176,69.862,49.9753
07:36:30,BUS-05,100,1.567,3.3088,6.4568,69.849,49.9782
07:36:40,BUS-05,100,1.5168,3.1708,6.4451,69.837,49.9762
07:36:50,BUS-05,100,1.5225,3.2791,6.5346,69.825,49.9726
07:37:00,BUS-05,100,1.5365,3.3796,6.4703,69.811,49.9718
07:37:10,BUS-05,100,1.5295,3.3575,6.501,69.798,49.9724
07:37:20,BUS-05,100,1.5657,3.3937,6.4824,69.785,49.9781
07:37:30,BUS-05,100,1.4723,3.306,6.4776,69.772,49.9751
07:37:40,BUS-05,100,1.6075,3.3795,6.4556,69.759,49.9737
07:37:50,BUS-05,100,1.6152,3.4022,6.4888,69.746,49.9719
07:38:00,BUS-05,100,1.5779,3.4366,6.4338,69.733,49.9713
07:38:10,BUS-05,100,1.596,3.4379,6.4767,69.719,49.9725
07:38:20,BUS-05,100,1.5638,3.3111,6.512,69.707,49.9736
07:38:30,BUS-05,100,1.6396,3.3165,6.5109,69.695,49.975
07:38:40,BUS-05,100,1.5907,3.3325,6.4904,69.682,49.9794
07:38:50,BUS-05,100,1.5615,3.3106,6.4538,69.669,49.9813
07:39:00,BUS-05,100,1.5913,3.3156,6.5082,69.657,49.9774
07:39:10,BUS-05,100,1.4955,3.3329,6.5406,69.644,49.9729
07:39:20,BUS-05,100,1.5856,3.3525,6.4735,69.631,49.9751
07:39:30,BUS-05,100,1.5972,3.4561,6.4639,69.617,49.976
07:39:40,BUS-05,100,1.4597,3.3144,6.5037,69.604,49.9753
07:39:50,BUS-05,100,1.6658,3.4447,6.4988,69.591,49.9753
07:40:00,BUS-05,100,1.6709,3.4344,6.5231,69.578,49.9724
07:40:10,BUS-05,100,1.5842,3.4022,6.4927,69.565,49.9755
07:40:20,BUS-05,100,1.6353,3.3636,6.5015,69.553,49.9766
07:40:30,BUS-05,100,1.6301,3.4153,6.535,69.54,49.9745
07:40:40,BUS-05,100,1.6807,3.4471,6.5381,69.527,49.9801
07:40:50,BUS-05,100,1.6177,3.4189,6.5951,69.514,49.977
07:41:00,BUS-05,100,1.6418,3.4215,6.4856,69.501,49.9827
07:41:10,BUS-05,100,1.5986,3.3939,6.4915,69.488,49.978
07:41:20,BUS-05,100,1.6836,3.4134,6.5224,69.476,49.9816
07:41:30,BUS-05,100,1.5426,3.4452,6.5486,69.462,49.9819
07:41:40,BUS-05,100,1.6366,3.3913,6.5143,69.449,49.9823
07:41:50,BUS-05,100,1.5964,3.3996,6.5459,69.436,49.9775
07:42:00,BUS-05,100,1.6481,3.4733,6.5271,69.423,49.9765
07:42:10,BUS-05,100,1.5438,3.5638,6.5648,69.409,49.979
07:42:20,BUS-05,100,1.6131,3.4649,6.5131,69.395,49.9797
07:42:30,BUS-05,100,1.6355,3.3926,6.5607,69.383,49.9739
07:42:40,BUS-05,100,1.4741,3.5263,6.5716,69.368,49.9645
07:42:50,BUS-05,100,1.6523,3.4828,6.5684,69.355,49.9698
07:43:00,BUS-05,100,1.7384,3.5204,6.5697,69.342,49.9712
07:43:10,BUS-05,100,1.6461,3.3939,6.583,69.329,49.9674
07:43:20,BUS-05,100,1.6825,3.6041,6.5596,69.315,49.9612
07:43:30,BUS-05,100,1.6684,3.4871,6.5814,69.302,49.9682
07:43:40,BUS-05,100,1.7296,3.3502,6.528,69.29,49.9695
07:43:50,BUS-05,100,1.651,3.5666,6.5335,69.276,49.9615
07:44:00,BUS-05,100,1.7126,3.4987,6.5556,69.264,49.9705
07:44:10,BUS-05,100,1.7515,3.4745,6.5954,69.251,49.9702
07:44:20,BUS-05,100,1.6849,3.5147,6.5756,69.238,49.9688
07:44:30,BUS-05,100,1.6417,3.4813,6.5535,69.225,49.9689
07:44:40,BUS-05,100,1.6831,3.5251,6.5676,69.211,49.9687
07:44:50,BUS-05,100,1.7694,3.5003,6.5505,69.199,49.9708
07:45:00,BUS-05,100,1.718,3.5,6.5682,69.186,49.9701
07:45:10,BUS-05,100,1.6957,3.5053,6.5881,69.173,49.9721
07:45:20,BUS-05,100,1.6361,3.4357,6.5988,69.16,49.9622
07:45:30,BUS-05,100,1.7592,3.5839,6.612,69.147,49.964
07:45:40,BUS-05,100,1.6898,3.5266,6.5641,69.133,49.959
07:45:50,BUS-05,100,1.7456,3.5004,6.5679,69.121,49.9685
07:46:00,BUS-05,100,1.7158,3.5547,6.5436,69.107,49.9653
07:46:10,BUS-05,100,1.6311,3.4981,6.5895,69.094,49.9649
07:46:20,BUS-05,100,1.6988,3.5316,6.5679,69.081,49.9684
07:46:30,BUS-05,100,1.6245,3.5915,6.6155,69.067,49.9679
07:46:40,BUS-05,100,1.6312,3.5054,6.582,69.053,49.9723
07:46:50,BUS-05,100,1.7554,3.5921,6.5987,69.04,49.9731
07:47:00,BUS-05,100,1.7382,3.6062,6.6077,69.026,49.9694
07:47:10,BUS-05,100,1.7321,3.5862,6.6002,69.013,49.971
07:47:20,BUS-05,100,1.6762,3.5535,6.6376,68.999,49.9656
07:47:30,BUS-05,100,1.7388,3.529,6.6071,68.986,49.9618
07:47:40,BUS-05,100,1.8838,3.5218,6.5674,68.975,49.9611
07:47:50,BUS-05,100,1.792,3.6192,6.6166,68.961,49.9522
07:48:00,BUS-05,100,1.6725,3.6188,6.6075,68.947,49.956
07:48:10,BUS-05,100,1.7206,3.5217,6.5751,68.934,49.9579
07:48:20,BUS-05,100,1.718,3.6974,6.6504,68.92,49.9547
07:48:30,BUS-05,100,1.8139,3.5771,6.6218,68.907,49.9583
07:48:40,BUS-05,100,1.756,3.5889,6.6173,68.894,49.9585
07:48:50,BUS-05,100,1.7147,3.6765,6.6233,68.88,49.9567
07:49:00,BUS-05,100,1.7741,3.6203,6.5898,68.867,49.9636
07:49:10,BUS-05,100,1.7467,3.6066,6.6323,68.853,49.9636
07:49:20,BUS-05,100,1.7731,3.4902,6.581,68.841,49.9672
07:49:30,BUS-05,100,1.843,3.5934,6.6387,68.828,49.9664
07:49:40,BUS-05,100,1.7219,3.5893,6.6239,68.815,49.9625
07:49:50,BUS-05,100,1.8104,3.674,6.6623,68.801,49.9611
07:50:00,BUS-05,100,1.7339,3.6003,6.6141,68.788,49.9643
07:50:10,BUS-05,100,1.8414,3.5258,6.6397,68.775,49.9605
07:50:20,BUS-05,100,1.7745,3.531,6.6216,68.763,49.9606
07:50:30,BUS-05,100,1.7732,3.4983,6.6089,68.75,49.9626
07:50:40,BUS-05,100,1.8343,3.6148,6.6456,68.737,49.9606
07:50:50,BUS-05,100,1.8049,3.5595,6.7037,68.725,49.9652
07:51:00,BUS-05,100,1.8105,3.6727,6.623,68.711,49.9707
07:51:10,BUS-05,100,1.7616,3.6845,6.6846,68.697,49.9681
07:51:20,BUS-05,100,1.8638,3.6422,6.6533,68.685,49.9649
07:51:30,BUS-05,100,1.782,3.6042,6.6761,68.671,49.9582
07:51:40,BUS-05,100,1.7468,3.6465,6.6368,68.658,49.9538
07:51:50,BUS-05,100,1.7969,3.7131,6.6758,68.644,49.9546
07:52:00,BUS-05,100,1.8175,3.6414,6.666,68.631,49.9608
07:52:10,BUS-05,100,1.7445,3.6908,6.6597,68.617,49.9612
07:52:20,BUS-05,100,1.809,3.652,6.6535,68.603,49.9615
07:52:30,BUS-05,100,1.7846,3.7,6.6858,68.59,49.9573
07:52:40,BUS-05,100,1.8026,3.7041,6.6491,68.576,49.9599
07:52:50,BUS-05,100,1.8794,3.6436,6.6658,68.563,49.9664
07:53:00,BUS-05,100,1.7356,3.6424,6.6871,68.549,49.9672
07:53:10,BUS-05,100,1.9342,3.7166,6.692,68.536,49.9711
07:53:20,BUS-05,100,1.8937,3.6024,6.6985,68.524,49.9761
07:53:30,BUS-05,100,1.8562,3.7014,6.6583,68.511,49.9806
07:53:40,BUS-05,100,1.8932,3.7024,6.6445,68.498,49.9777
07:53:50,BUS-05,100,1.8445,3.6937,6.6965,68.484,49.9797
07:54:00,BUS-05,100,1.859,3.6317,6.6661,68.471,49.9848
07:54:10,BUS-05,100,1.783,3.6602,6.7364,68.458,49.9862
07:54:20,BUS-05,100,1.8879,3.6044,6.6598,68.446,49.9908
07:54:30,BUS-05,100,1.7932,3.6606,6.6926,68.432,49.9849
07:54:40,BUS-05,100,1.859,3.7183,6.6947,68.419,49.9876
07:54:50,BUS-05,100,1.9343,3.6227,6.659,68.406,49.9934
07:55:00,BUS-05,100,1.884,3.7837,6.7462,68.393,49.9901
07:55:10,BUS-05,100,1.7742,3.5558,6.682,68.38,49.993
07:55:20,BUS-05,100,1.9466,3.6419,6.65,68.368,49.9946
07:55:30,BUS-05,100,1.9136,3.6598,6.6369,68.355,49.9996
07:55:40,BUS-05,100,1.8495,3.7114,6.6958,68.342,49.9894
07:55:50,BUS-05,100,1.8439,3.6136,6.7079,68.329,49.9958
07:56:00,BUS-05,100,1.9092,3.745,6.7269,68.316,49.9948
07:56:10,BUS-05,100,1.8595,3.6419,6.6799,68.303,49.9972
07:56:20,BUS-05,100,1.9486,3.6837,6.681,68.29,50.002
07:56:30,BUS-05,100,1.9174,3.6655,6.682,68.277,50.0008
07:56:40,BUS-05,100,1.9187,3.7445,6.7844,68.264,49.9981
07:56:50,BUS-05,100,1.9362,3.7883,6.7888,68.251,50.0
07:57:00,BUS-05,100,1.8542,3.7763,6.7204,68.237,49.9983
07:57:10,BUS-05,100,1.9114,3.688,6.707,68.224,49.9991
07:57:20,BUS-05,100,1.9459,3.6946,6.7295,68.212,49.9913
07:57:30,BUS-05,100,1.918,3.7238,6.7582,68.199,49.9803
07:57:40,BUS-05,100,1.8573,3.6309,6.6972,68.186,49.9831
07:57:50,BUS-05,100,1.7836,3.7052,6.7321,68.172,49.9794
07:58:00,BUS-05,100,1.8952,3.7667,6.7357,68.158,49.9808
07:58:10,BUS-05,100,1.8721,3.6948,6.6995,68.145,49.9889
07:58:20,BUS-05,100,1.9211,3.8013,6.7112,68.132,49.9931
07:58:30,BUS-05,100,1.9386,3.7642,6.7334,68.118,49.9914
07:58:40,BUS-05,100,1.9183,3.6957,6.743,68.106,49.9893
07:58:50,BUS-05,100,1.847,3.7349,6.7307,68.092,49.9856
07:59:00,BUS-05,100,2.0039,3.6922,6.7411,68.08,49.989
07:59:10,BUS-05,100,1.9088,3.7018,6.691,68.067,49.9909
07:59:20,BUS-05,100,1.9393,3.766,6.7354,68.054,49.9875
07:59:30,BUS-05,100,1.9498,3.6884,6.6938,68.041,49.983
07:59:40,BUS-05,100,1.8999,3.8267,6.7698,68.027,49.9723
07:59:50,BUS-05,100,1.7415,3.7088,6.7734,68.013,49.9722
08:00:00,BUS-05,100,2.044,3.7728,6.747,68.0,49.9752
08:00:10,BUS-05,100,1.9578,3.6995,6.7471,67.988,49.9816
08:00:20,BUS-05,100,1.8378,3.766,6.716,67.974,49.9778
08:00:30,BUS-05,100,1.9116,3.8019,6.722,67.96,49.9798
08:00:40,BUS-05,100,1.8894,3.8652,6.8268,67.946,49.9792
08:00:50,BUS-05,100,1.9095,3.7744,6.7758,67.933,49.9829
08:01:00,BUS-05,100,1.8487,3.8126,6.7022,67.918,49.9822
08:01:10,BUS-05,100,1.9697,3.8715,6.7732,67.905,49.9808
08:01:20,BUS-05,100,1.8996,3.7949,6.7498,67.891,49.9871
08:01:30,BUS-05,100,2.0528,3.6715,6.7689,67.879,49.9957
08:01:40,BUS-05,100,1.9221,3.8018,6.8075,67.866,49.9949
08:01:50,BUS-05,100,2.0707,3.8184,6.7759,67.853,49.9919
08:02:00,BUS-05,100,1.8925,3.8269,6.7458,67.839,49.9821
08:02:10,BUS-05,100,2.0094,3.7808,6.7517,67.826,49.9829
08:02:20,BUS-05,100,1.9908,3.7716,6.7689,67.813,49.9848
08:02:30,BUS-05,100,2.0038,3.7764,6.7777,67.801,49.9827
08:02:40,BUS-05,100,2.0884,3.7528,6.7564,67.789,49.9838
08:02:50,BUS-05,100,1.9738,3.74,6.7591,67.776,49.983
08:03:00,BUS-05,100,1.9282,3.7493,6.7684,67.763,49.9823
08:03:10,BUS-05,100,2.0741,3.8167,6.7059,67.75,49.9818
08:03:20,BUS-05,100,1.8929,3.7792,6.7999,67.736,49.9749
08:03:30,BUS-05,100,1.9672,3.8208,6.7685,67.723,49.9733
08:03:40,BUS-05,100,2.0372,3.6912,6.8057,67.711,49.9749
08:03:50,BUS-05,100,2.0714,3.7319,6.7855,67.699,49.9729
08:04:00,BUS-05,100,2.0583,3.7379,6.7388,67.687,49.9718
08:04:10,BUS-05,100,2.0457,3.7861,6.8096,67.674,49.9737
08:04:20,BUS-05,100,1.8612,3.8426,6.7339,67.66,49.97
08:04:30,BUS-05,100,2.0604,3.7757,6.7359,67.648,49.9687
08:04:40,BUS-05,100,2.0082,3.807,6.7843,67.635,49.9753
08:04:50,BUS-05,100,2.1343,3.8303,6.7686,67.623,49.9751
08:05:00,BUS-05,100,2.0469,3.7452,6.807,67.61,49.9799
08:05:10,BUS-05,100,1.991,3.8007,6.7426,67.597,49.9757
08:05:20,BUS-05,100,2.1197,3.811,6.7133,67.585,49.9682
08:05:30,BUS-05,100,1.9418,3.8851,6.7594,67.571,49.9678
08:05:40,BUS-05,100,2.0905,3.8513,6.8025,67.558,49.9718
08:05:50,BUS-05,100,2.0802,3.8109,6.8087,67.546,49.9804
08:06:00,BUS-05,100,1.9994,3.7718,6.7773,67.533,49.9791
08:06:10,BUS-05,100,2.0145,3.8147,6.788,67.52,49.9816
08:06:20,BUS-05,100,2.0549,3.8325,6.754,67.507,49.9843
08:06:30,BUS-05,100,2.0787,3.9033,6.808,67.494,49.9852
08:06:40,BUS-05,100,2.1057,3.8761,6.7833,67.481,49.9864
08:06:50,BUS-05,100,2.0764,3.7216,6.7709,67.469,49.9862
08:07:00,BUS-05,100,1.9512,3.9541,6.8422,67.455,49.9818
08:07:10,BUS-05,100,2.1458,3.8728,6.7622,67.442,49.9798
08:07:20,BUS-05,100,2.0536,3.8544,6.8016,67.429,49.986
08:07:30,BUS-05,100,2.1023,3.8313,6.7941,67.417,49.9853
08:07:40,BUS-05,100,2.0755,3.7826,6.7972,67.404,49.9834
08:07:50,BUS-05,100,1.9879,3.7412,6.8012,67.392,49.9846
08:08:00,BUS-05,100,2.0695,3.7682,6.8472,67.38,49.9808
08:08:10,BUS-05,100,2.1935,3.7349,6.7918,67.368,49.9796
08:08:20,BUS-05,100,2.0656,3.8104,6.8199,67.356,49.9815
08:08:30,BUS-05,100,2.0354,3.8098,6.8394,67.343,49.9895
08:08:40,BUS-05,100,2.0766,3.8354,6.8032,67.33,49.9901
08:08:50,BUS-05,100,2.0375,3.8968,6.7888,67.317,49.9882
08:09:00,BUS-05,100,2.2142,3.9041,6.8123,67.305,49.9892
08:09:10,BUS-05,100,2.0849,3.9107,6.8378,67.291,49.9833
08:09:20,BUS-05,100,2.0935,3.8599,6.8122,67.279,49.9897
08:09:30,BUS-05,100,2.1313,3.7295,6.8444,67.267,49.9907
08:09:40,BUS-05,100,2.0992,3.8315,6.8117,67.255,49.9902
08:09:50,BUS-05,100,2.1227,3.7524,6.836,67.243,49.9894
08:10:00,BUS-05,100,2.0471,3.9718,6.7995,67.229,49.9815
08:10:10,BUS-05,100,2.077,3.797,6.8367,67.217,49.9841
08:10:20,BUS-05,100,2.0258,3.7607,6.8393,67.204,49.9764
08:10:30,BUS-05,100,2.0288,3.9124,6.8256,67.19,49.9688
08:10:40,BUS-05,100,2.1939,3.8996,6.8274,67.178,49.9729
08:10:50,BUS-05,100,2.0967,3.8563,6.814,67.165,49.9809
08:11:00,BUS-05,100,2.105,3.7742,6.8082,67.153,49.976
08:11:10,BUS-05,100,2.0568,3.9018,6.8798,67.14,49.9792
08:11:20,BUS-05,100,2.0664,3.8611,6.8105,67.127,49.9766
08:11:30,BUS-05,100,2.0632,3.7662,6.8082,67.115,49.9772
08:11:40,BUS-05,100,2.0691,3.8753,6.8513,67.102,49.9841
08:11:50,BUS-05,100,2.1071,3.8923,6.8121,67.089,49.9911
08:12:00,BUS-05,100,2.2208,3.946,6.8052,67.076,49.9874
08:12:10,BUS-05,100,2.2192,3.9497,6.8244,67.064,49.9863
08:12:20,BUS-05,100,2.1075,3.8539,6.803,67.051,49.985
08:12:30,BUS-05,100,2.1904,3.8182,6.8321,67.039,49.9823
08:12:40,BUS-05,100,2.2124,3.8497,6.8479,67.028,49.986
08:12:50,BUS-05,100,2.2117,3.88,6.8327,67.016,49.9847
08:13:00,BUS-05,100,2.1526,3.7922,6.8143,67.004,49.988
08:13:10,BUS-05,100,2.1026,3.8702,6.811,66.991,49.9915
08:13:20,BUS-05,100,2.1727,3.8677,6.8113,66.979,49.9952
08:13:30,BUS-05,100,2.0531,3.7874,6.793,66.966,49.9924
08:13:40,BUS-05,100,2.2739,3.8763,6.7806,66.955,49.9841
08:13:50,BUS-05,100,2.2633,3.8636,6.8253,66.943,49.9854
08:14:00,BUS-05,100,2.223,3.8752,6.8381,66.931,49.9913
08:14:10,BUS-05,100,2.1571,3.7745,6.7971,66.919,49.9918
08:14:20,BUS-05,100,2.1563,3.8314,6.8436,66.907,49.9876
08:14:30,BUS-05,100,2.1217,3.8241,6.8285,66.895,49.984
08:14:40,BUS-05,100,2.2135,3.9691,6.846,66.882,49.9892
08:14:50,BUS-05,100,2.2243,3.7226,6.7755,66.872,49.9882
08:15:00,BUS-05,100,2.3204,3.7847,6.7936,66.861,49.9821
08:15:10,BUS-05,100,2.2489,3.9144,6.8243,66.849,49.9732
08:15:20,BUS-05,100,2.1945,3.8174,6.8087,66.837,49.9778
08:15:30,BUS-05,100,2.3074,3.8288,6.8069,66.826,49.9722
08:15:40,BUS-05,100,2.13,3.8747,6.7994,66.814,49.9683
08:15:50,BUS-05,100,2.1742,3.8565,6.8593,66.802,49.9737
08:16:00,BUS-05,100,2.1931,3.8502,6.8314,66.79,49.976
08:16:10,BUS-05,100,2.293,3.7768,6.8382,66.779,49.9798
08:16:20,BUS-05,100,2.2828,3.7683,6.8342,66.768,49.9888
08:16:30,BUS-05,100,2.2292,3.7631,6.8277,66.757,49.9877
08:16:40,BUS-05,100,2.2628,3.8337,6.8316,66.746,49.9851
08:16:50,BUS-05,100,2.2389,3.8072,6.8121,66.734,49.9891
08:17:00,BUS-05,100,2.1752,3.8858,6.831,66.722,49.9855
08:17:10,BUS-05,100,2.186,3.9194,6.7995,66.709,49.9899
